"M00000300","M00000302","M00000304","M00000305","M00000298","M00000297","M00000299","M00000301","M00000303","M00000306","M00000307","M00000308","M00000019","M00000020","M00000021","M00000022","M00000002","M00000001","M00000003","M00000004","M00000007","M00000005","M00000006","M00000008","Gene"
589.2449,507.6225,567.517,962.2848,406.8282,84.29885,318.572,255.175,1149.5219,473.9892,577.9075,778.15,153.046,405.682,343.51,357.8282,381.851,253.876,372.149,367.991,523.200000091168,397.6750604492,390.7148,793.105,"WDR76"
417.22,596.923,446.415,774.019,324.167,151.517,115.419,440.462,654.923,392.029,446.877,833.885,543.876,889.825,1109.88,1138.71,1032.04,756.382,1182.83,1123.13,1264.23,1168.61,1001.81,1832.42,"WDR77"
6.9999965573,13,13,39,4.0034,6,4,11,16.04515,18.00004,6.00001,26.99995,14,14.00006,17.0001,14.01206,20.99996,11,23.00005,12.99998,26.04232,11,15.0003,48.0228,"WDR78"
1109.00277,1415.9977,1346.3064,2406.0004,589.168628,772.9996,677.165900555684,1509.8295,1705.2099,1183.1086,1614.4108,1771.0027,2127.922528652,3976.1964515,3669.5007603,3703.8071,1903.206,1574.9443,3410.5456898769,3213.03,2617.1639833,2864.12220001325,2636.1035528134,3425.37337,"WDR81"
3339.81,3256.2,3895.65,6565.84,3350.1,1970.5,3391,2704.15,3467.4,4102.87,5668.79,4184.01,6158.03,12320.6,11682.3,12132.3,13997.8,7628.7,8696.78,8108.33,10935.7,8651.27,9124.16,17426.2,"WDR82"
144.74,176.817,269.462,381.686,156.576,71.7413,72.4269,186.495,178.808,159.794,158.22,220.491,118.182,135.805,202.406,226.223,224.503,204.938,341.865,289.887,316.305,368.613,259.813,424.445,"WDR83"
2051.68,1665.97,1624.9,2874.91,1236.07,777.921,1047.95,1438.89,1425.8,1354.85,2264.3,1874.49,978.94,1516.51,1243.62,1715.83,1701.3,946.589,1174.39,877.456,1196.08,989.227,1011.8,1670.27,"WDR83OS"
29,20.2347,9,225.3369,15.99998,14,5,47.0008,16.000505,47.99999,13.0003,164.99998,17.00003,36.0016,28.99997,30.999996,86.9999672057,32.99997,57,213.14502,68.0136,95.00001,127.11547,131.2722,"WDR86"
0,0,3,9.03753,4.79213,0,0,0,0,5.07121,5.31444e-08,0,0,4.73675,7.78077,14.0624,51.4469,20.1938,36.8578,77.2507,22.5635,36.8255,65.3895,58.9533,"WDR86-AS1"
0,0,0,0,0,0,0,0,0,0,1.000000376384,0,0,0,0,0,0,0,0,0,0,1.000040380949,1.000190855845,0,"WDR87"
4.41958,0,7.46889,0,0,4,10,4.74799,0,0,0,0,0,0,0,0.0140387,0,0,0,0,0,0,0,0,"WDR88"
132.57037,147.0001,162.5812,149.1766,66.53119,53.0844,77.0627,121.2324,171.2041,177.3295,137.1576,201.0272,454.8292,569.1111,677.4484,674.5806,670.9206,337.96978,520.7096,538.168,784.1513,525.5507,637.7563,1396.3502,"WDR89"
427,581,552,939,317.002,127,238,335,1367,677.014,425.202,804.895,108.096,97,307,197,187.056,208,373.154,356,306.056,428,355,407.139,"WDR90"
338.759,541.684,552.139,560.568,852.043,224.234,459.149,469.323,727.166,610.819,480.116,716.146,566.464,743.042,1070.35,1082.04,1429.3,1332.62,1386.63,1220.62,1354.88,1346.82,1194.84,1811.8,"WDR91"
193.8591,174.7389,119.603,210.30438,87.03441,51.0967,41.32414,111.9483,273.43,138.641,103.7032,277.5556,158.4182,294.0375,302.59587,355.6855,396.333,379.2939,427.503,446.49451,594.1615,416.3413,472.3448,976.4128,"WDR92"
2.17693,2.0288,4,16.62911,3.98067,0,0,16.2009,14.07354,15.56866,12.41614,19.7302,0,12.33235,0,13.35367,0,17.4709,0,54.0085,33.6156,46.79278,3.03617,91.16791,"WDR93"
86.1486,61.8092,173.980363,101.769,65.7369,57.37047,0,117.446,149.7756,95.90023,84.0951,216.284,77.7474,214.36314,105.47746,259.187,258.919,86.81408,90.8138,154.903,85.5377,94.5085,168.04,221.020600214772,"WDSUB1"
3400.443,2366.091,2008.874,2362.009,3345.642,1105.01,1584.996,2648.2925,2665.29,2344.372,2658.74,2503.781,2219.011,4981.751,4038.933,4970.639,7318.341,4798.768,3383.711,3050.116,3554.486,3401.206,3249.175,5200.574,"WDTC1"
66.4024,164.1213,187.9809,413.0636,73.79696,68.98702,32.0278,70.4961,153.975,89.6523,228.5697,210.5784,41.85783,140.2965,89.3561,79.9044,100.7521,70.766,64.003,55.0457,75.6936,65.7128,66.93063,137.9224,"WDYHV1"
801.661,487.206,575.871,3015.13,193.876,152.1747,355.962,310.487,1205.808,713.321,510.998,934.124,115.0723,504.698,292.5922,301.0236,242.964,164.2299,239.0953,211.0658,315.192,305.0811,288.316,628.841,"WEE1"
0,3,1,3,1,2,0,0,2,0,3.40677,3,2,3,2.0405,4,0,4.15893,0,4.09699,16.1864,15.457,5.36617,18.5188,"WEE2"
6,7,4,7,1,4,0,3,14,6,3.59323,9,29,35,34.9595,20,16,15.8411,15,26.903,56.8443,33.543,38.668,77.5652,"WEE2-AS1"
342.71,268.951,61.3154,560.358,62.4957,59,45,74.7042,59.2577,235.232,181.038,151.522,0.00192362,1,0,0,0,0.00283854,5,0,0,0,0,0,"WFDC1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC10A"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"WFDC10B"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC11"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC12"
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC13"
4,0,1,3,0,0,1,2,0,3,1,7,0,1,0,0,0,0,0,0,0,4,0,0,"WFDC2"
4,0,0,11,3,0,0,1,0,1,2,2,4,4,2,1,0,0,0,4,0,1,1,3,"WFDC3"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC5"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC6"
0,0,5.30081,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11198,0,0,0,0,15.6087,0,0,"WFDC8"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WFDC9"
12,10,3,24,7,2,10,7,10,4,2,6,8,23,7,19,47,15,9,10,7,13,11,16,"WFIKKN1"
0,0,0,3.05125,0,0,0,0,0,0,0,0,0,0,0,0,5.023,1,0,0,3.7789,0,0,0,"WFIKKN2"
2.64998,1.27699,2.64069,22.2937,1.54611,0.00406017,4.00006,0.00321827,1.84557,1.24968,5.36786,0.641196,38.8091,112.405,171.267,139.148,45.843,0.437233,135.001,106,0.275642,0.00530882,110.974,187.978,"WFS1"
1986.94,1704.03,2165.56,2672.58,1139.24,2036.1,2916.2,1556.71,1286.28,3061.14,2502.14,608.679,780.644,1284.86,1637.27,1736.91,1491.6,1145.79,1463.02,1446.5,1754.74,1545.6,1520.74,2908.06,"WHAMM"
3600.40628565658,3200.94901036298,2858.45772,4773.7470006285,2519.899,865.72281762077,1905.02930104327,2353.5909835,6939.012542,3912.54400002264,3367.79080001704,3807.10451002815,1010.9985,1820.0965472606,2133.16900074076,1949.47866802418,1585.4704,1212.72800131852,1820.0740113321,1961.2810010568,2376.0121,2126.2196,1958.147223421,3931.292065165,"WHSC1"
4801.99,2732.997,2985.999,5366.003,7605.98,2120.07,4456.06,2330.002,2958.05,3067.352,4222.91,2682.015,2539.35,4244.75,5178,4841.51,6560.53,4036.64,3644.33,3615.97,5809.33,3596.69,3969.53,9790.64,"WHSC1L1"
8.00232,10,0,0,5,0,1,0,0,5.00107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"WIF1"
6429.93,4670.79,4304.66,6257.03,10300.43,3922.06,3757.7,6470.31,3953.08,4214.98,8146.35,5217.35,10511.35,21982.98,18913.93,21994.02,36704.95,26692.12,13957.51,13228.68,17321.13,14105.87,15886.5,25071.44,"WIPF1"
1580.69,1086.24,923.551,1684.69,1159.21,602.19,1463.5,943.364,1113.3,1438.54,1435.24,961.813,1241.68,2426.18,2163.61,2395.19,4116.92,3437.87,1872.52,1867.63,2552.9,1967.02,2114.8,3690.05,"WIPF2"
36.1797,166.994,16.1652,23.8009,6.18612,3.10864,1.00152,19.6051,39.4173,25.6485,27.0887,58.8054,0,7.10298,0,0,13.6262,0,0,26.3594,0,1.00595,0,21.1922,"WIPF3"
992.107,546.951,324.848,396.734,1291.93,173.579,487.157,586.044,543.077,504.571,1032.8,307.858,150.355,351.328,363.716,424.174,957.274,768.815,559.844,332.922,514.605,357.739,438.448,582.558,"WIPI1"
1036.5349,1638.997,1586.768,2308.617,1624.4627,491.8292,1411.3259,1443.546,1889.3858,1582.29,2456.2115,1775.9799,1632.2757,3100.9125,2601.9623,2851.5334,3574.996,2753.363,2248.433,1817.4045,2279.047,2112.5165,2038.805,3703.469,"WIPI2"
33,16,0,4,5,0,0,10,1,7,9,0,0,0,1.00137,0,1,0,0,2,0,0,0,0,"WISP1"
0,0,0,0,0,0,0,0,0,0,0,4.28947,0,0,0,0,0,0,0,0,0,0,0,0,"WISP2"
0,2,0,0,0,1,2.00212,0,1,0,1,0,0,1,2,1,3,2,2,0,8,3,6,10,"WISP3"
167.508,126.27,109.083,77.2569,173.895,72.2675,120.116,132.966,57.4781,124.983,98.0797,65.482,99.0219,165.657,257.714,202.679,270.117,209.255,324.548,302.846,269.445,218.432,216.511,315.105,"WIZ"
179.0142,127.072,121,261.0555,207.0453,37,51,220.0245,35,27.00346,256.9977,737.2128,505.1617,633.038,479.086,993.21703,5301.51,2749.822,482.327,277.0895,475.281,247.0926,688.926,355.032,"WLS"
8402.877,6016.046,4083.6278,6106.7708,8418.262,2480.003,6884.557,6829.774,10553.837,7625.008,8250.709,6169.194,6928.559,16082.386,14563.572,15934.641,15586.505,9732.379,7744.725,8648.046,12362.729,9128.5489,10485.046,19067.019,"WNK1"
2,3,13,13,12,5,2,3,3,5,11,5,4.4649,8.321747,10.0086,7,58.0002,31.39657,5.999999,4,8,10,11,7,"WNK2"
32.709700450163,25.739700622249,17.4587,80.1566,0,7.3134402487,19.13600146594,18.4609000311669,45.334415236,52.46540116588,0,58.992300388735,15.431100291972,40.7151138981,75.0659,35.316700936025,38.2632,64.71390585554,41.64730125986,57.13900597704,88.5846,59.565816488,64.2659,124.088,"WNK3"
0,6,11.0001,0,0,0,0,4.0002,6.0001,0,0,0,0,0,0,0,0,0,0,0,8.00006,0,0,11.0011,"WNK4"
2,12,2,11,2.01064,9,9.07859,12,7,20,20,1,24,65,68.4496,47,71,69,76,113,70,152,70,113,"WNT1"
4,4,14,11,7,10,15,9,4,11,20,1,51,117.846,149,148,106.022,25,115,103,128.033,160,62,148,"WNT10A"
3,44.1331,24,47,4,32,12,22,18,74,41,6,34,65.006,106,139,146.026,213.178,298,355,295.042,469,234,413.443,"WNT10B"
482,350,71,309.001,89,65,29,256.139,154,346.122,387,111,9.0001,20,5,9,10,4,15,6,5,13,20,18,"WNT11"
0,8,0,1,1,10,0,2,5,0,0,1,45,107.00000199639,62,43.00004,36,55,35,33,72.000637,46,45,137,"WNT16"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WNT2"
2.00084,3,6.00204,10.0049,3.00086,4,1,5.00086,3,5.00217,0,1,3,17.0028,14.011,18,21.99997,9.00576,11,25.99997,29.004048431,21.00459,28,50.03971,"WNT2B"
1.00035,0,6.03115,0,0,6.08753,0,4.10526,3.38141,6.07576,19.1709,1.01356,4.65453,19.1482,16.1467,47.9369,9.02462,5.02763,19.1425,19.0982,9.07688,19.0791,13.0314,36.2258,"WNT3"
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"WNT3A"
1.00011,1,1.00207,9.00736,7.05075,2.00812,9.1334,4.00449,0,8.03659,3.01357,1.00146,0,13.1162,18.0586,14.4447,18.1528,23.3967,17.1683,14.3696,21.408,16.1096,10.0261,24.1573,"WNT4"
7.02037,17.1152,0,9.45759,4.01348,0,2.31039,7.01142,0,7.03066,7.53773,9.04353,2.00016,6.36518,0,5.00992,4.16916,3.05181,0,5.13309,1.06068,0,4.08347,5.00956,"WNT5A"
47,24,15,19,146,3,22,10,11,2,10,19,31,54,34,67.0136,37,11,57.1879,28,37,33,33.99999,25,"WNT5B"
15,17,9,1,0,0,3,17,11,5.2143,23,41.0041,13,14,11,17,9,2,5,7,2,10,10,10,"WNT6"
7,15.0012,49.0259,1,6,33,25.0058,40.0395,8,29,67,1,85.0263,98.0047,158.29,98,130,18.0164,61.0168,94.0277,75.2352,62,38.0862,209.007,"WNT7A"
0,0,5.43073,0,5.00536,0,0,0,0,17.1647,8.12417,4.80318,8.0901,7.10438,10.4953,15.4332,70.2325,122.366,1.02411,125.522,35.5511,0,0,126.204,"WNT7B"
4.90457,0,0,0,0,0,0,2,1,0,1,20.6389,0,1,0,0,0,0,1,0,0,0,0,0,"WNT8A"
0,5,0,3,3,0,1,0,2,3,3,0,7,8,6,8,2,5,12,8,17,10,7,11,"WNT8B"
21.0291,28.0535,4.00856,18.0572,1.00164,2,6.11867,31.3434,24.0217,53.058,26.0365,6.00648,2.0086,9.01377,9.51855,1.00143,10.0557,15.0444,5.27071,17.0861,15.0701,12.1037,13.0408,33.2204,"WNT9A"
0,1,0,0,0,0,0,0,0,1,3,0,0,8,2,1.00003,4,2,7,1,5,2,1,1,"WNT9B"
105.6641,102.3291,41.8614,194.4377,26.15748,46.7615,13.13722,127.0927,145.1358,96.98684,88.95403,114.4761,45.8253,70.3383,153.23087,136.8355,129.13352,81.1805,193.6972,131.3445,167.3311,232.7914,153.4806,219.01874,"WRAP53"
564.018,564,483,254.29,337.024,120.001,608.379,450.16,301,328,320.943,465,402,643,679.141,754,993.506,696.836,872,857.183,785.354,935,815,1139.01,"WRAP73"
402.586,233.8294,247.575728,229.2787,68.8765,39.35006,82.0886,253.7661,235.9501,210.8021,260.7858,276.421,184.2431,264.2623,218.1613,260.2725,273.9758,145.59195,87.9293,112.972,156.37,97.2055,149.99042,254.5309,"WRB"
392.271,483.027,364.867,720.033,346.469,111.717,350.786,398.761,1163.29,636.327,435.505,686.834,364.492,676.899,745.807,726.5,633.049,461.158,652.407,659.474,1207.62,692.308,739.908,1703.98,"WRN"
1916.2033,1752.3837,1538.8046,2850.3713,1065.24149,709.6709,605.8984,1638.3719,2361.451,1608.9335,1832.8381,2033.2643,1058.5322,1695.588,1770.9872,2021.5286,1522.0948,899.0223,1233.711,1147.98,1586.0217,1436.4858,1361.0145,2633.6023,"WRNIP1"
920.5792,2510.346,1571.456,1342.217,4468.81,593.752,1082.1909,967.3137,1399.56,993.8793,1443.4952,2104.1033,2280.5174,3517.5456,2754.5629,3115.2421,3898.9963,2839.8204,3289.3135,2884.4048,5564.6608,3174.3959,3928.3217,5852.7113,"WSB1"
1337.453015,1127.74067,1042.8085,1403.081,832.8343,542.373,653.6395,1160.4642,1032.7369,1260.92274,1610.087,464.406,1010.25,1673.8984,1119.403628,1553.3126,1881.6981,1297.756,1105.09972,931.588,1497.919,931.6051,1261.936,1913.71396,"WSB2"
1,0,1,18,1.0402,1,0,1,8.03105,2.00004,1,2,4,4,7.00675,10,4,13.34669,19.392,5,22.1088,7,5,33.4947,"WSCD1"
2,7.01309,16,13.0484,0,2.00685,0,2,0,2.00466,3.00434,1.0016,5.00757,15.0661,13.009,9.01602,5.0052,7.05259,10,9.37425,9.00792,15.025,7.01376,13.0162,"WSCD2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WSPAR"
58.120137044,49.177501279397,11.005423,56.0088,35.01844,2,9.04189,34.22580178313,218.878522212,23.5114000212492,19.3164000322856,245.0624667,1.00047,0,0,1.00037,0,0,0,0,0,0,0,0,"WT1"
3553.373,3341.272,3614.317,5188.908,3335.973,1542.647,4078.815,2006.0713,2382.877,3128.337,2909.41,1871.285,1562.069,2294.4334,2198.408,2271.4057,3628.992,2898.7701,2244.8753498,1975.152,3060.1517,2219.8653,2009.7475,4511.928,"WTAP"
2,5,4,3,1,0,1,0,1,2,1,5,2,9.00002,9.01308,6.00005,3.00124,0,6,9,4,7.0073,2,10.0025,"WTIP"
41.0133,57.8142,82.5851,61.5933,20.85666,21.5322,4.973184,0,36.2977,62.2726,34.9987,0,7.29939,29.3414,44.62715,24.6134,49.7651,59.454689,47.48789,24.4521422,86.43034,90.42845,84.2813,140.72207011,"WWC1"
199.002,210,165,388.283,156.007,125.009,42,233.046,348.347,92.019,298.28,264.824,243.258,350.014,257.116,515.036,268.014,152.598,284.249,284.027,358.087,258.445,422.454,725.059,"WWC2"
0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"WWC2-AS1"
0,0,0,3,1,0,1,1,3,1,0,2,2,4,2,9,1,1,0,2,0,1,4,3.01788,"WWC2-AS2"
865.583,1046.16,542.13,994.112,699.464,335.683,349.437,1212.43,727.099,776.45,669.421,863.803,1356,2204.27,2242.87,2027.71,6405.45,5912.49,2074.31,1864.55,2468.4,2039.42,2079.87,4262.09,"WWC3"
287.523,192.6966,328.9264,470.4063,149.5819,85.3257,53.0716,141.5036,242.9167,171.9582,297.22959,508.4568,129.692,222.1435,271.618,187.0453,177.559,109.493,174.8172,158.4248,197.1629,170.9797,152.5616,270.6308,"WWOX"
1097.74,1369,1136.04,1757.85,867,881.005,669,1527.72,995,1362.63,2396.23,942.059,1775.14,2895.03,2769.26,3459.38,2478.27,1168,2104.42,2194,3232.26,2291.93,2381.92,5249.91,"WWP1"
1765.378,1087.49830034535,901.0353,2121.055,2179.8683,651.298,1274.71648,1187.7869,898.2524934,962.6157,1474.047,889.4232,713.8687,1335.9936,1323.10642,1567.335,2767.3726,1477.9606,809.899,1027.3028,1237.50337,1093.5173,1238.36089,1571.706,"WWP2"
14.3758,7.133629687,6.2533448898,8.53828,9.20799,1.84405,0,7.19545456579,22.4374,12.2607,0,19.8210880736,1.69193,40.7887,0,20.2273,22.6285,21.870214461,11.7058,30.8838,31.7243,44.458603753,31.1068,126.2279,"WWTR1"
0,38.3082,0,0,0,3.80132,10.8096,0,5.02059,0,0,0,0,10.9574,1.27191,0,0,0,0,45.3902,0,0,0,0,"WWTR1-AS1"
1678.17,2299.88,2282,3183.69,2366,727.218,1902.04,1689.97,1839.01,2369.4,2443.88,1596.34,1453.13,2445.46,2488.05,2700.89,2271.32,1685.56,2130.89,2031.14,1887.9,2191.7,1597.58,2911.65,"XAB2"
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"XACT"
627.1293,33.1072,183.4023,382.514,546.561098,1.34854,483.005,87.67805,78.4658,46.450767,228.450041,697.2,316.3522,699.467164319,339.3015,1144.118,614.413,51.95738,919.5882,119.9569,724.961,735.214,8.5568814,241.3621,"XAF1"
0.5,0.5,16,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,1.5,0,0,0,0.5,1,"XAGE1A"
0.5,0.5,7.77006,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,"XAGE1B"
2.00011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"XAGE2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XAGE3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XAGE5"
6226.92,3237,5032.45,12872.59,9490.04,2987.896,5475.076,1968.198,3286.35,4447.644,5882.72,1349.03,2501.997,6026.8,3901.101,4372.062,4063.977,3030.474,3598.276,3406.33,4530.618,4536.943,3995.108,5748.279,"XBP1"
8,24.1119,6,65.7967,9.16144,7,5.25636,6.12728,14.1641,30.7103,39.0396,2,21.0978,185.275,76.3429,134.268,76.2621,111.527,84.0341,110.961,386.186,251.058,108.813,175.41,"XCL1"
4,13.8881,10,89.2033,15.8386,9,11.7436,29.8727,23.8359,12.2897,24.9604,5,75.9022,356.725,105.657,191.732,235.574,79.4733,69.9659,120.039,153.325,182.942,174.704,206.59,"XCL2"
0,0,0,0,0,0,0,2.02134,0,2.00122,0,0,4.20279,9.80924,8.0984,10.2983,8.67081,9.20337,6.21205,11,12.7056,9.07875,7.06125,16.8731,"XCR1"
0,0,0,0,0,0,0,0,3.12348,2.00436,0,0,0,2.00236,3.00373,0,0,0,14.0788,0,0,0,0,0,"XDH"
0,0,1.57375,15.439200202348,0,0,3.791100154827,18.001,128,26.0299,10.0705,3.0000000189383,0.780536,2.2843300717362,2.2997600472249,1.5480900171021,4.6373900561576,4,0.77751,5.36543011128,4.13898,0.776111,1.5289800374292,4.6843000295172,"XG"
1001.508,1084.095,1024.293,1621.347,1326.916,887.199,1781.888,798.619,843.922835,1394.875,1176.060797548,766.134,1467.441,2760.891,2686.868,2600.801,3398.653,2134.86,2181.5233,2310.549,3860.002,2264.81,2656.344,5529.036,"XIAP"
71.3495,60.0226,0,184.863,8.54377,0,3.18177,13.03850506501,86.2839,92.0983,9.77116,6.82537,0,5,0,3,0,0,1,0,0,3,1.69507,1.69641,"XIRP1"
36.0068,38.00009,34.0024146,37.025757,15.00143,42,27.00166,37.00248,15.00396,40.00510859,120.0478,96.04224,8.00265,13.01681,2.00256,2,2,4.00016,4.00044,5.00167,2.000893,1.00171,6.00015,16.00574,"XIRP2"
6.07435,8.82453,13663.5,11336.2,15.0306,16.4512,28.9327,12136.3,14.007,19.106,18.4027,27.695,6.77251,11863.9,28797.5,16689.3,20697.3,22.1998,24442.4,35810.6,60043.3,28091.1,33009.1,72881.9,"XIST"
2105.1,2033.88,965,1067.01,567.015,471,1502,2254.44,4367.51,2331.37,2002.52,1358,121,313,237,168.794,133,93,111,67,109,149.007,173,193,"XK"
1.8193,5.40291,1.83746,3.58481,0.893846,0,0,0,1.76966,0,1.83934,6.43609,0,2.69376,3.57433,4.51459,73.4025,102.692,0,2.68723,11.0884,0,11.7079,0,"XKR3"
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XKR4"
22.41,13.0307,14.6247,25.6396,14.191,6.02711,17.0441,0,13.762,41.6056,13.4042,35.8235,0,0,0,0,68.3118,30.1538,0,77.1423,115.722,0,0,22.3684,"XKR5"
11.1294,2.3619,5.69063,11.537,2.36795,1.22402,2.44833,12.9535,9.30732,4.9208,4.63136,7.1375,3.46836,15.6332,8.52454,3.55752,7.53269,3.31326,3.31654,7.14403,11.5967,11.3123,11.1171,14.2415,"XKR6"
3.00015,4.00005,1,5.00016,2.00163,0,3.00089,9.00154,1,0,4,2.00003,7.01264,14.0887,13.0256,11.0331,13.0009,7.00942,9.00127,11.0006,15.0554,7,7.00059,15.036,"XKR7"
723.931,464.008,429.171,359.049,707.266,346,604.044,471.386,147.042,550.107,658.038,352.053,458.003,826.583,644.02,840.47,3380.22,2455.35,649.387,507.046,584.941,568.405,671.558,1035.65,"XKR8"
8.19139,14.2458,32.2958,20.7193,15.7337,6.55332,8.50166,18.811,23.0079,29.0033,15.4351,9.67012,22.7389,7.38424,0.000435196,22.4276,78.8555,52.1808,69.8515,113.76,191.39,89.3432,94.9489,269.27,"XKR9"
0,3,2,2,0,4,0,7,2,0,3,0,35,31,77,63.0527,38,19,32,38,126.031,59,32,116.033,"XKRX"
161.535,228.633,270.912,452.756,133.826,194.777,102.518,178.775,146.06,165.73,419.577,225.682,325.901,464.756,478.395,582.292,592.153,300.572,448.865,447.381,704.338,458.633,497.754,1022.04,"XPA"
477.487,449.568,642.463,731.321,318.593,216.483,140.754,372.447,997.881,527.986,545.137,1016.62,1293.29,2755.77,2675.71,2921.36,3519.94,2763.39,2228.5,1990.36,2565.51,2254.61,2164.95,4602.82,"XPC"
1438.9547,1146.2914,644.3003,1571.898,655.1145,508.0394,672.082,1068.1516,1462.7478,1362.358,1570.183,1294.1444,870.6536,1215.0455,951.2398,1196.82,1001.67,854.1818,1099.719,747.0523,1460.0523,1066.7612,1079.1882,1700.394,"XPNPEP1"
10,12,3,34,10.0011,7,8,32,8,15,35,11,16,98,26,34,57,63,39,37,69,39,38,99,"XPNPEP2"
506.505,507.7136,413.26,781.742,301.0783,253.2279,437.438,507.571,622.15,578.0899,527.964,598.743,285.0276,639.9439,737.6446,818.451,1060.2,1168.9806,1020.1608,1112.2925,1638.766,989.7864,999.7999,1988.5438,"XPNPEP3"
3086.86,3637.66,3252.01,3642.78,4811.35,1132.73,1383.05,3037.44,5402.83,2669.17,2886.4,5376.72,4427.67,7176.28,7659.57,8026.34,8711.09,4568.37,6321.47,6499.72,9036.05,6095.66,7400.24,13770.5,"XPO1"
635.04,845.855,966.989,1302.03,487.496,384.043,646.757,679.516,1116.01,1029.94,1116.13,937.009,1246.03,2032.28,2283.01,2314.12,1511.34,1045.21,1604.61,1735.65,2896.36,1590.73,1910.43,4497.82,"XPO4"
665.181,942,702.937,1199.6,370.132,242.694,142.054,635.664,1226.2,776.418,828.103,1314.53,791.038,1529.36,1266.86,1447.13,1003.5,841.562,1211.92,1197.39,1435.67,1117.36,1210.47,2198.15,"XPO5"
4646.43,5020.999,4398.999,5016.047,6936.358,2100.1907,7742.912,3914.08,4897.046,3699.524,4849.099,3287.169,4230.88,7151.518,8713.923,8400.206,34973.79,32484.174,7200.271,6422.006,7539.43,7174.013,7304.555,10282.324,"XPO6"
2057.17,2142.19,1682.03,3116.65,1747.37,979.291,2033.49,2862.5,2790.86,2569.38,2933.58,2743.93,1927.21,3433.32,2917.59,3596.65,2999.12,2105.2,2288.75,2004.3,3180.61,2267,2724.48,4442.02,"XPO7"
3698.54,3354.97,2704.63,5334.99,2865.71,1189.1,1674.65,2293.28,4377.65,3067.61,3706.51,3733.86,1894.13,3063.88,3461.52,3092.35,2785.24,1663.99,2555.97,2374.14,3459.58,2656.64,2773.95,5456.49,"XPOT"
472.0282,487.1721,376.0036,511.2986,568.9165,235.2282,380.225,536.23302281,1023.6078,461.1784,570.331,560.7353,816.524,1453.123,1151.712,1274.054,1311.625,960.2277,927.705,830.4857,1358.997,926.254,1125.74,1982.958,"XPR1"
1529.62,1275.63,1097.83,2388.13,1165.36,633.619,440.504,991.85,1387.4,970.42,1660.16,1132.01,611.764,1154.87,1201.94,1437.14,1457.38,929.873,1133.87,937.736,1102.53,1058.61,946.29,1517.76,"XRCC1"
237.286,211.991,178.773,448.805,162.554,58.7021,89.9978,211.27,403.816,324.833,234.026,502.373,7.4389,35.4435,88.1231,48.1279,147.669,249.863,184.177,249.205,460.305,237.056,252.362,557.019,"XRCC2"
276.6543,311.547,585.206,667.393,210.509000624095,44.94414111,95.90558,409.818,545.094,272.281,269.6669,463.792,140.7286,99.2629794,340.7595,403.705,117.1002,208.9408,248.4261,380.855,377.067,221.6483,236.25000293534,164.645877,"XRCC3"
160,151.729,159.049,243.375,210.215,62.7276,116.201,134.805,122.092,178.082,248.856,276.505,136.533,319.69763,130.821,273.4815,352.678,314.715,305.794,91.3681,225.838,166.166,204.0072,307.433,"XRCC4"
8870.04,6628.98,6463.02,7950.98,8228.56,2164.04,5323.2,4225,8509.24,4656.74,7999.23,9068.85,6750.67,11225.2,10034.9,11236.8,13691,9016.94,7894.34,6381.79,10579.9,6978.59,8659.47,14959.1,"XRCC5"
